name,noise_index,length,total_intensity,max_den,recoil_angle,int_mean,int_skew,int_kurt,int_std
10.765keV_C_2.343cm_2291_gem_out.npy,116,118.53235845118414,23181.333007812507,0.0495746903446983,72.69037056596454,1545.4222005208326,1.2527000239308836,0.1696392321700934,1876.069891571599
10.901keV_C_1.238cm_513_gem_out.npy,35,47.8079491298257,18368.02587890625,0.0383054361496816,5.97316506834261,1224.53505859375,1.0077808847495462,-0.5408536911819879,1986.0762494797016
11.059keV_C_0.803cm_1640_gem_out.npy,4,67.90346088381654,24167.764648437507,0.0284840218935155,30.27190162981276,1611.7044517728536,1.1687204937666986,-0.1477831861819214,2276.03783203434
11.069keV_C_2.257cm_604_gem_out.npy,51,128.09380243486495,20581.886962890625,0.0611112215192977,42.5135746942207,1374.1188356711896,1.1196108939491425,-0.167654126733312,1717.063901938939
11.128keV_C_0.743cm_6273_gem_out.npy,74,81.54521581443157,31454.80151367188,0.0261223131342635,86.94719935793562,2096.986767578126,1.0721781654986977,-0.2938726998789938,2634.4767830616465
11.162keV_C_1.106cm_7792_gem_out.npy,54,85.04769903478345,29473.36840820313,0.0310147690313567,84.60041619065387,1964.8912272135417,1.2114262052535407,0.103614623963733,2278.344876674723
11.164keV_C_0.852cm_2160_gem_out.npy,68,85.43535567901617,23594.734863281254,0.0329241878530179,78.9877143846658,1572.9823242187506,1.0783038798661757,-0.2226906154873322,1654.7297440799568
11.180keV_C_1.993cm_5918_gem_out.npy,84,117.7487579552328,18254.52075195313,0.0527625098245372,19.9603716318454,1216.968050130208,1.1293401817456663,-0.2879390891897975,1912.227287502152
11.334keV_C_1.633cm_2378_gem_out.npy,78,87.68630958643939,27789.58911132813,0.0352676662997575,16.497495184104867,1852.6392740885424,0.9874743771189064,-0.4725187168798195,2363.109057543511
11.385keV_C_1.775cm_5727_gem_out.npy,9,104.0861181906598,27216.282226562507,0.0315858915064512,19.945031355125447,1814.4188151041665,1.1910131269305655,-0.1655853057826428,2647.346965408916
11.400keV_C_1.256cm_4314_gem_out.npy,176,73.84145177337726,24373.64331054688,0.029865856276861,58.66372686379811,1631.838243054946,1.2660981646898162,0.1338575353380942,2685.382089635215
11.402keV_C_2.260cm_6014_gem_out.npy,136,121.55332163293605,29654.722900390632,0.0401083131353521,57.64561049383373,1976.981526692708,1.1082580491676524,-0.3398574883077541,2451.8612306083924
11.651keV_C_0.833cm_1396_gem_out.npy,179,29.42531034481861,7905.002197265627,0.0486954839547725,13.932679278923176,527.0001464843746,1.0888217679576897,-0.2862244273128977,1190.0142408303775
11.684keV_C_1.652cm_3752_gem_out.npy,91,81.06219834176714,34358.62915039063,0.0271481260692007,12.375637792933375,2290.5752766927094,1.1873810907034836,-0.1706408512535593,3327.326139302469
11.887keV_C_1.865cm_539_gem_out.npy,42,92.02173656261871,36162.40917968751,0.0321668976495286,6.954787912430155,2410.8272786458333,1.044481356334264,-0.4391843948832936,3006.737102138921
12.059keV_C_1.703cm_5416_gem_out.npy,128,120.76557640505196,38642.66040039063,0.0296971164943552,51.88300189793515,2573.8614255360667,1.0288552397461233,-0.4668103446227105,3305.9342852686373
12.099keV_C_0.936cm_8018_gem_out.npy,19,52.14151683426341,22364.79174804688,0.0261239241237611,12.81563741330586,1490.986116536459,1.160085950270219,-0.1776732748179434,2288.454086473764
12.192keV_C_0.985cm_7940_gem_out.npy,134,89.15654148119974,36187.43701171876,0.0255293227008284,86.9194115094593,2412.49580078125,1.2173290629503395,0.2664057520234815,2859.1675863704018
12.215keV_C_1.751cm_7332_gem_out.npy,158,102.46120675108644,24102.629882812504,0.040077526949566,18.21351053105469,1606.8419921875006,1.2085581203871916,0.0104258056476949,2210.3069578644704
12.249keV_C_0.657cm_3325_gem_out.npy,156,98.7419363796356,32739.654785156257,0.0204307568662291,59.60965330619202,2182.6436523437496,1.0827394843977172,-0.3957881513896764,2932.228464882337
12.283keV_C_1.553cm_9374_gem_out.npy,2,102.25990851203068,30679.958984375007,0.0318129565851572,1.008103788891775,2045.3305989583332,1.241552395765085,-0.004074128614437,2800.403044693973
12.393keV_C_2.375cm_5810_gem_out.npy,31,103.75565312577216,34140.57153320313,0.0393662268300065,87.33542821503616,2276.038102213542,1.0366684178703156,-0.4587824002633902,2712.667877398644
